Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision
3/25/2022 17:54,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 17:58,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 18:00,VR2Tx-487549,A69-9007-6142,,,197,ADC,487549-NE,,,,
3/25/2022 18:05,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 18:09,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 18:15,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 18:20,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 18:22,VR2Tx-487549,A69-9007-6142,,,200,ADC,487549-NE,,,,
3/25/2022 18:25,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 18:26,VR2Tx-487549,A69-9007-6142,,,200,ADC,487549-NE,,,,
3/25/2022 18:26,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/25/2022 18:30,VR2Tx-487549,A69-9007-6142,,,200,ADC,487549-NE,,,,
3/25/2022 18:31,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 18:34,VR2Tx-487549,A69-9007-6142,,,200,ADC,487549-NE,,,,
3/25/2022 18:35,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 18:37,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/25/2022 18:41,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 18:45,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 18:48,VR2Tx-487549,A69-9007-6142,,,201,ADC,487549-NE,,,,
3/25/2022 18:51,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 18:56,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 19:06,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 19:11,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 19:16,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 19:22,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 19:26,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 19:32,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 19:36,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 19:42,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 19:46,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 19:53,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 19:56,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 20:00,VR2Tx-487549,A69-9007-6142,,,203,ADC,487549-NE,,,,
3/25/2022 20:03,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 20:06,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 20:15,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 20:21,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 20:24,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 20:34,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 20:40,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 20:43,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 20:48,VR2Tx-487549,A69-9007-6142,,,203,ADC,487549-NE,,,,
3/25/2022 20:53,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 21:01,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 21:03,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 21:12,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 21:12,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 21:22,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 21:23,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 21:32,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 21:42,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 21:42,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 21:51,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 21:52,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 22:01,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 22:01,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 22:03,VR2Tx-487549,A69-9007-6142,,,195,ADC,487549-NE,,,,
3/25/2022 22:10,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 22:12,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 22:20,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 22:22,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 22:31,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 22:32,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 22:41,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 22:43,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 22:51,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 23:02,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 23:12,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 23:12,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 23:20,VR2Tx-487549,A69-9007-6142,,,186,ADC,487549-NE,,,,
3/25/2022 23:22,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 23:23,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 23:32,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 23:33,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 23:43,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 23:43,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/25/2022 23:52,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/25/2022 23:54,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 00:03,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 00:04,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 00:13,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 00:15,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 00:20,VR2Tx-487549,A69-9007-6142,,,180,ADC,487549-NE,,,,
3/26/2022 00:24,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 00:24,VR2Tx-487549,A69-9007-6142,,,180,ADC,487549-NE,,,,
3/26/2022 00:24,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 00:34,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 00:35,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 00:39,VR2Tx-487549,A69-9007-6142,,,179,ADC,487549-NE,,,,
3/26/2022 00:42,VR2Tx-487549,A69-9007-6142,,,178,ADC,487549-NE,,,,
3/26/2022 00:44,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 00:45,VR2Tx-487549,A69-9007-6142,,,178,ADC,487549-NE,,,,
3/26/2022 00:54,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 00:55,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 01:00,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 01:01,VR2Tx-487549,A69-9007-6142,,,177,ADC,487549-NE,,,,
3/26/2022 01:04,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 01:05,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 01:13,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 01:13,VR2Tx-487549,A69-9007-6142,,,177,ADC,487549-NE,,,,
3/26/2022 01:14,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 01:17,VR2Tx-487549,A69-9007-6142,,,176,ADC,487549-NE,,,,
3/26/2022 01:23,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 01:24,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 01:29,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 01:30,VR2Tx-487549,A69-9007-6142,,,176,ADC,487549-NE,,,,
3/26/2022 01:33,VR2Tx-487549,A69-9007-6142,,,175,ADC,487549-NE,,,,
3/26/2022 01:34,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 01:34,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 01:37,VR2Tx-487549,A69-9007-6142,,,175,ADC,487549-NE,,,,
3/26/2022 01:38,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 01:44,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 01:44,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 01:47,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 01:51,VR2Tx-487549,A69-9007-6142,,,174,ADC,487549-NE,,,,
3/26/2022 01:54,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 01:54,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 01:55,VR2Tx-487549,A69-9007-6142,,,174,ADC,487549-NE,,,,
3/26/2022 01:57,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 02:00,VR2Tx-487549,A69-9007-6142,,,174,ADC,487549-NE,,,,
3/26/2022 02:04,VR2Tx-487549,A69-9007-6142,,,174,ADC,487549-NE,,,,
3/26/2022 02:04,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 02:05,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 02:08,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 02:11,VR2Tx-487549,A69-9007-6142,,,175,ADC,487549-NE,,,,
3/26/2022 02:14,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 02:15,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 02:19,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 02:24,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 02:29,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 02:33,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 02:34,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 02:39,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 02:43,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 02:44,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 02:50,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 02:52,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 02:54,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 03:00,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 03:02,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 03:05,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 03:12,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 03:16,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 03:22,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 03:26,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 03:28,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 03:33,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 03:36,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 03:38,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 03:44,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 03:47,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 03:48,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 03:55,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 03:58,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 03:59,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 04:05,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 04:08,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 04:09,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 04:15,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 04:20,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 04:25,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 04:28,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 04:30,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 04:35,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 04:38,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 04:40,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 04:46,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 04:50,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 04:57,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 04:59,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 05:06,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 05:08,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 05:08,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 05:15,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 05:17,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 05:19,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 05:25,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 05:26,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 05:29,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 05:35,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 05:36,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 05:39,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 05:45,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 05:45,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 05:50,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 05:55,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 05:56,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 06:00,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 06:05,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 06:11,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 06:14,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 06:22,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 06:25,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 06:27,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 06:32,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 06:34,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 06:37,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 06:43,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 06:44,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 06:47,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 06:53,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 06:54,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 07:04,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 07:04,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 07:08,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 07:15,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 07:15,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 07:19,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 07:25,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 07:26,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 07:36,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 07:36,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 07:45,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 07:46,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 07:52,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 07:56,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 08:03,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 08:05,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 08:07,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 08:13,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 08:14,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 08:17,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 08:23,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 08:24,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 08:28,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 08:33,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 08:34,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 08:38,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 08:42,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 08:44,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 08:48,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 08:52,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 08:54,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 09:02,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 09:03,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 09:08,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 09:12,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 09:13,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 09:17,VR2Tx-487549,A69-9007-6142,,,160,ADC,487549-NE,,,,
3/26/2022 09:19,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 09:22,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 09:23,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 09:28,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 09:29,VR2Tx-487549,A69-9007-6142,,,160,ADC,487549-NE,,,,
3/26/2022 09:33,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 09:34,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 09:38,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 09:44,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 09:49,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 09:53,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 09:53,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 10:00,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 10:02,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 10:03,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 10:11,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 10:11,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 10:13,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 10:21,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 10:22,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 10:22,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 10:31,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 10:32,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 10:34,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 10:40,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 10:41,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 10:45,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 10:50,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 10:51,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 10:55,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 11:00,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 11:00,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 11:06,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 11:09,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 11:10,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 11:17,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 11:19,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 11:21,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 11:27,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 11:28,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 11:32,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 11:38,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 11:43,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 11:47,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 11:47,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 11:53,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 11:56,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 11:58,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 12:02,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 12:06,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 12:08,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 12:11,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 12:15,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 12:18,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 12:20,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 12:25,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 12:27,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 12:29,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 12:35,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 12:37,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 12:39,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 12:45,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 12:46,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 12:49,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 12:55,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 12:59,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 13:05,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 13:07,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 13:10,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 13:16,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 13:18,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
3/26/2022 13:20,VR2Tx-487549,A69-1601-62974,,,,,487549-NE,,,,
3/26/2022 13:26,VR2Tx-487549,A69-1601-62975,,,,,487549-NE,,,,
3/26/2022 13:29,VR2Tx-487549,A69-1601-62976,,,,,487549-NE,,,,
